Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Expected_Delivery_Date,Actual_Delivery_Date,Freight_Cost,Order_Quantity
ORD01432,2024-09-12,SKU0069,SUP007,WH06,2024-10-01,2024-10-01,391.72,278
ORD01433,2024-12-09,SKU0070,SUP009,WH05,2025-01-06,2025-01-05,1980.81,332
ORD01434,2024-03-23,SKU0024,SUP005,WH06,2024-04-25,2024-04-25,988.16,230
ORD01435,2024-01-06,SKU0073,SUP019,WH08,2024-02-11,2024-02-10,1287.0,390
ORD01436,2024-05-11,SKU0007,SUP020,WH03,2024-06-18,2024-06-18,1017.79,316
ORD01437,2024-04-08,SKU0033,SUP004,WH09,2024-04-19,2024-04-22,212.23,381
ORD01438,2024-12-12,SKU0086,SUP007,WH03,2024-12-31,2024-12-29,594.22,368
ORD01439,2024-06-11,SKU0062,SUP008,WH02,2024-06-26,2024-06-26,1703.05,253
ORD01440,2024-08-29,SKU0061,SUP014,WH08,2024-10-06,2024-10-04,1705.98,169
ORD01441,2024-12-24,SKU0063,SUP012,WH08,2025-01-16,2025-01-21,1450.35,295
ORD01442,2024-10-14,SKU0017,SUP014,WH04,2024-11-21,2024-11-19,327.69,321
ORD01443,2024-09-30,SKU0097,SUP001,WH07,2024-11-06,2024-11-05,714.49,290
ORD01444,2024-12-19,SKU0030,SUP011,WH08,2025-01-30,2025-01-31,1015.39,266
ORD01445,2024-09-08,SKU0079,SUP005,WH08,2024-10-11,2024-10-09,1497.3,178
ORD01446,2024-03-25,SKU0099,SUP005,WH10,2024-04-27,2024-04-27,1458.76,75
ORD01447,2024-09-22,SKU0025,SUP016,WH09,2024-10-25,2024-11-01,831.12,219
ORD01448,2024-04-27,SKU0064,SUP003,WH05,2024-05-21,2024-05-19,1582.17,442
ORD01449,2024-04-30,SKU0005,SUP001,WH03,2024-06-06,2024-06-08,1978.06,361
ORD01450,2024-08-23,SKU0064,SUP010,WH01,2024-09-24,2024-09-22,1558.55,379
ORD01451,2024-04-25,SKU0045,SUP015,WH06,2024-05-25,2024-05-24,79.78,371
ORD01452,2024-01-09,SKU0008,SUP011,WH07,2024-02-20,2024-02-20,1937.92,461
ORD01453,2024-12-30,SKU0068,SUP004,WH07,2025-01-10,2025-01-08,1634.58,120
ORD01454,2024-07-27,SKU0097,SUP016,WH01,2024-08-29,2024-08-27,1596.83,362
ORD01455,2024-09-01,SKU0009,SUP008,WH08,2024-09-16,2024-09-16,1515.38,44
ORD01456,2024-10-22,SKU0090,SUP015,WH08,2024-11-21,2024-11-19,1862.44,129
ORD01457,2024-08-19,SKU0085,SUP005,WH08,2024-09-21,2024-09-19,789.49,24
ORD01458,2024-08-10,SKU0055,SUP019,WH06,2024-09-15,2024-09-13,110.37,220
ORD01459,2024-10-16,SKU0091,SUP006,WH01,2024-11-10,2024-11-10,920.94,78
ORD01460,2024-04-17,SKU0031,SUP020,WH05,2024-05-25,2024-05-25,1678.21,199
ORD01461,2024-10-29,SKU0073,SUP008,WH07,2024-11-13,2024-11-13,838.56,75
ORD01462,2024-09-21,SKU0070,SUP015,WH06,2024-10-21,2024-10-19,638.14,27
ORD01463,2024-03-07,SKU0059,SUP011,WH06,2024-04-18,2024-04-16,1673.46,243
ORD01464,2024-02-23,SKU0084,SUP002,WH06,2024-03-08,2024-03-16,1291.17,211
ORD01465,2024-11-17,SKU0088,SUP002,WH06,2024-12-01,2024-11-30,756.36,214
ORD01466,2024-11-22,SKU0079,SUP009,WH04,2024-12-20,2024-12-20,1133.08,179
ORD01467,2024-12-28,SKU0059,SUP004,WH07,2025-01-08,2025-01-08,1669.74,210
ORD01468,2024-02-06,SKU0098,SUP013,WH03,2024-02-19,2024-02-18,1867.73,11
ORD01469,2024-11-22,SKU0056,SUP003,WH05,2024-12-16,2024-12-14,487.59,244
ORD01470,2024-11-11,SKU0064,SUP012,WH05,2024-12-04,2024-12-04,814.71,425
ORD01471,2024-10-07,SKU0019,SUP005,WH08,2024-11-09,2024-11-08,846.17,78
ORD01472,2024-06-30,SKU0033,SUP004,WH09,2024-07-11,2024-07-11,129.41,80
ORD01473,2024-07-04,SKU0091,SUP008,WH07,2024-07-19,2024-07-18,1684.8,392
ORD01474,2024-06-05,SKU0050,SUP012,WH02,2024-06-28,2024-06-29,250.03,255
ORD01475,2024-01-11,SKU0052,SUP008,WH07,2024-01-26,2024-02-02,647.7,136
ORD01476,2024-07-01,SKU0082,SUP007,WH04,2024-07-20,2024-08-01,246.46,394
ORD01477,2024-03-27,SKU0033,SUP007,WH01,2024-04-15,2024-04-28,1678.95,169
ORD01478,2024-03-14,SKU0027,SUP007,WH02,2024-04-02,2024-04-01,170.09,306
ORD01479,2024-01-21,SKU0001,SUP009,WH10,2024-02-18,2024-02-18,359.66,282
ORD01480,2024-06-16,SKU0024,SUP017,WH05,2024-06-26,2024-06-27,1544.27,92
ORD01481,2024-01-18,SKU0052,SUP012,WH03,2024-02-10,2024-02-09,500.08,379
ORD01482,2024-11-06,SKU0073,SUP009,WH02,2024-12-04,2024-12-04,1783.44,312
ORD01483,2024-11-20,SKU0033,SUP015,WH07,2024-12-20,2024-12-20,1357.06,112
ORD01484,2024-10-19,SKU0045,SUP011,WH08,2024-11-30,2024-11-28,369.83,381
ORD01485,2024-04-19,SKU0023,SUP019,WH04,2024-05-25,2024-05-24,510.55,314
ORD01486,2024-02-29,SKU0082,SUP012,WH02,2024-03-23,2024-03-22,1360.1,428
ORD01487,2024-07-03,SKU0053,SUP005,WH04,2024-08-05,2024-08-03,327.16,411
ORD01488,2024-09-02,SKU0015,SUP012,WH07,2024-09-25,2024-10-06,1801.01,166
ORD01489,2024-01-08,SKU0061,SUP016,WH02,2024-02-10,2024-02-10,1600.26,468
ORD01490,2024-11-08,SKU0034,SUP005,WH03,2024-12-11,2024-12-10,150.69,26
ORD01491,2024-06-09,SKU0087,SUP005,WH01,2024-07-12,2024-07-24,78.82,173
ORD01492,2024-10-26,SKU0027,SUP012,WH05,2024-11-18,2024-11-17,1451.05,307
ORD01493,2024-01-29,SKU0087,SUP018,WH02,2024-02-16,2024-02-14,709.66,272
ORD01494,2024-06-04,SKU0070,SUP007,WH02,2024-06-23,2024-06-23,1510.48,120
ORD01495,2024-06-16,SKU0014,SUP011,WH02,2024-07-28,2024-07-27,1403.34,107
ORD01496,2024-01-18,SKU0076,SUP014,WH08,2024-02-25,2024-02-24,1319.9,392
ORD01497,2024-09-15,SKU0073,SUP014,WH05,2024-10-23,2024-10-22,731.83,439
ORD01498,2024-12-05,SKU0046,SUP003,WH10,2024-12-29,2024-12-28,104.92,343
ORD01499,2024-07-16,SKU0017,SUP008,WH04,2024-07-31,2024-07-30,138.65,269
ORD01500,2024-05-24,SKU0048,SUP020,WH03,2024-07-01,2024-06-30,964.29,388
ORD01501,2024-08-20,SKU0061,SUP018,WH03,2024-09-07,2024-09-05,398.51,127
ORD01502,2024-05-11,SKU0014,SUP016,WH10,2024-06-13,2024-06-20,1579.31,484
ORD01503,2024-05-11,SKU0035,SUP001,WH06,2024-06-17,2024-06-18,1141.1,71
ORD01504,2024-10-04,SKU0071,SUP009,WH04,2024-11-01,2024-10-30,1855.52,296
ORD01505,2024-08-03,SKU0056,SUP002,WH07,2024-08-17,2024-08-18,560.96,177
ORD01506,2024-04-06,SKU0100,SUP007,WH06,2024-04-25,2024-04-30,1111.66,453
ORD01507,2024-05-28,SKU0022,SUP018,WH02,2024-06-15,2024-06-13,1744.35,129
ORD01508,2024-10-31,SKU0078,SUP008,WH08,2024-11-15,2024-11-15,643.4,324
ORD01509,2024-07-11,SKU0043,SUP004,WH02,2024-07-22,2024-07-21,1082.55,86
ORD01510,2024-01-28,SKU0023,SUP015,WH02,2024-02-27,2024-02-26,649.91,99
ORD01511,2024-11-08,SKU0096,SUP016,WH08,2024-12-11,2024-12-11,1399.54,213
ORD01512,2024-09-27,SKU0063,SUP014,WH05,2024-11-04,2024-11-02,1533.58,401
ORD01513,2024-04-07,SKU0054,SUP017,WH03,2024-04-17,2024-04-15,947.36,146
ORD01514,2024-12-18,SKU0030,SUP015,WH01,2025-01-17,2025-01-16,925.39,349
ORD01515,2024-12-13,SKU0089,SUP013,WH06,2024-12-26,2024-12-25,785.22,289
ORD01516,2024-12-29,SKU0004,SUP018,WH07,2025-01-16,2025-01-14,902.66,489
ORD01517,2024-05-17,SKU0012,SUP007,WH03,2024-06-05,2024-06-09,200.0,157
ORD01518,2024-12-03,SKU0018,SUP010,WH05,2025-01-04,2025-01-14,1981.5,129
ORD01519,2024-10-21,SKU0066,SUP012,WH04,2024-11-13,2024-11-13,796.81,452
ORD01520,2024-11-13,SKU0011,SUP014,WH09,2024-12-21,2024-12-21,513.67,173
ORD01521,2024-07-18,SKU0080,SUP010,WH08,2024-08-19,2024-08-18,678.78,115
ORD01522,2024-04-11,SKU0020,SUP009,WH03,2024-05-09,2024-05-09,1450.76,412
ORD01523,2024-03-23,SKU0068,SUP004,WH06,2024-04-03,2024-04-01,564.52,408
ORD01524,2024-12-18,SKU0080,SUP013,WH10,2024-12-31,2024-12-31,247.35,40
ORD01525,2024-07-02,SKU0088,SUP003,WH04,2024-07-26,2024-08-01,1885.42,429
ORD01526,2024-12-04,SKU0030,SUP010,WH02,2025-01-05,2025-01-05,791.21,320
ORD01527,2024-07-21,SKU0008,SUP009,WH03,2024-08-18,2024-08-30,950.32,146
ORD01528,2024-07-14,SKU0076,SUP016,WH07,2024-08-16,2024-08-14,926.72,272
ORD01529,2024-01-27,SKU0045,SUP010,WH10,2024-02-28,2024-02-27,102.3,126
ORD01530,2024-05-26,SKU0095,SUP001,WH04,2024-07-02,2024-06-30,1736.53,92
ORD01531,2024-07-21,SKU0019,SUP011,WH01,2024-09-01,2024-08-31,734.7,74
ORD01532,2024-02-09,SKU0058,SUP005,WH02,2024-03-13,2024-03-12,1818.33,90
ORD01533,2024-02-29,SKU0012,SUP008,WH05,2024-03-15,2024-03-17,1956.51,295
ORD01534,2024-08-03,SKU0049,SUP006,WH01,2024-08-28,2024-08-27,1875.9,406
ORD01535,2024-03-31,SKU0001,SUP004,WH01,2024-04-11,2024-04-11,714.18,248
ORD01536,2024-09-12,SKU0076,SUP019,WH07,2024-10-18,2024-10-18,1633.73,17
ORD01537,2024-06-17,SKU0061,SUP006,WH09,2024-07-12,2024-07-12,1477.31,220
ORD01538,2024-05-27,SKU0010,SUP011,WH03,2024-07-08,2024-07-08,301.84,375
ORD01539,2024-02-12,SKU0050,SUP017,WH06,2024-02-22,2024-02-22,1025.99,419
ORD01540,2024-05-28,SKU0043,SUP008,WH06,2024-06-12,2024-06-12,1504.47,369
ORD01541,2024-07-16,SKU0068,SUP019,WH07,2024-08-21,2024-08-19,1237.4,191
ORD01542,2024-07-28,SKU0050,SUP009,WH10,2024-08-25,2024-08-23,580.62,328
ORD01543,2024-04-08,SKU0046,SUP019,WH09,2024-05-14,2024-05-28,530.12,43
ORD01544,2024-01-11,SKU0084,SUP010,WH04,2024-02-12,2024-02-11,590.18,210
ORD01545,2024-12-07,SKU0052,SUP001,WH10,2025-01-13,2025-01-13,1217.75,273
ORD01546,2024-12-15,SKU0082,SUP018,WH01,2025-01-02,2025-01-02,454.81,23
ORD01547,2024-11-26,SKU0089,SUP018,WH10,2024-12-14,2024-12-12,1400.29,17
ORD01548,2024-04-15,SKU0085,SUP020,WH02,2024-05-23,2024-05-23,92.52,402
ORD01549,2024-08-07,SKU0096,SUP003,WH02,2024-08-31,2024-08-31,733.06,117
ORD01550,2024-02-21,SKU0070,SUP017,WH02,2024-03-02,2024-02-29,62.83,71
ORD01551,2024-11-26,SKU0057,SUP007,WH02,2024-12-15,2024-12-13,1643.91,300
ORD01552,2024-01-03,SKU0054,SUP017,WH05,2024-01-13,2024-01-12,898.3,147
ORD01553,2024-06-20,SKU0021,SUP020,WH07,2024-07-28,2024-07-27,1327.62,489
ORD01554,2024-11-08,SKU0083,SUP004,WH08,2024-11-19,2024-11-18,841.7,473
ORD01555,2024-09-21,SKU0070,SUP008,WH01,2024-10-06,2024-10-06,591.75,413
ORD01556,2024-11-11,SKU0088,SUP006,WH03,2024-12-06,2024-12-05,698.66,157
ORD01557,2024-06-30,SKU0071,SUP007,WH02,2024-07-19,2024-08-02,730.26,438
ORD01558,2024-02-04,SKU0049,SUP012,WH02,2024-02-27,2024-02-25,1951.25,135
ORD01559,2024-01-03,SKU0030,SUP009,WH08,2024-01-31,2024-01-30,976.35,127
ORD01560,2024-02-25,SKU0099,SUP014,WH07,2024-04-03,2024-04-03,645.79,486
ORD01561,2024-01-22,SKU0074,SUP014,WH03,2024-02-29,2024-02-29,1626.31,340
ORD01562,2024-06-12,SKU0088,SUP005,WH04,2024-07-15,2024-07-25,999.67,52
ORD01563,2024-01-19,SKU0059,SUP001,WH10,2024-02-25,2024-02-26,1502.27,444
ORD01564,2024-03-08,SKU0052,SUP015,WH06,2024-04-07,2024-04-13,423.34,88
ORD01565,2024-06-02,SKU0004,SUP004,WH03,2024-06-13,2024-06-11,1480.57,343
ORD01566,2024-09-25,SKU0007,SUP004,WH10,2024-10-06,2024-10-05,575.08,224
ORD01567,2024-09-03,SKU0071,SUP013,WH02,2024-09-16,2024-09-14,1483.69,18
ORD01568,2024-01-22,SKU0023,SUP006,WH03,2024-02-16,2024-02-15,278.96,395
ORD01569,2024-11-25,SKU0009,SUP004,WH07,2024-12-06,2024-12-09,842.3,346
ORD01570,2024-07-19,SKU0078,SUP007,WH06,2024-08-07,2024-08-07,1156.64,443
ORD01571,2024-05-07,SKU0063,SUP011,WH01,2024-06-18,2024-06-17,671.61,309
ORD01572,2024-05-19,SKU0012,SUP017,WH09,2024-05-29,2024-05-28,57.92,380
ORD01573,2024-11-05,SKU0050,SUP020,WH03,2024-12-13,2024-12-12,518.87,453
ORD01574,2024-06-18,SKU0047,SUP015,WH07,2024-07-18,2024-07-18,277.55,488
ORD01575,2024-03-30,SKU0001,SUP018,WH04,2024-04-17,2024-04-17,1225.34,284
ORD01576,2024-06-04,SKU0061,SUP011,WH08,2024-07-16,2024-07-16,1230.64,18
ORD01577,2024-01-25,SKU0040,SUP009,WH09,2024-02-22,2024-02-20,1208.17,179
ORD01578,2024-02-25,SKU0088,SUP017,WH08,2024-03-06,2024-03-06,334.35,313
ORD01579,2024-04-24,SKU0012,SUP007,WH10,2024-05-13,2024-05-23,1067.91,63
ORD01580,2024-03-21,SKU0085,SUP017,WH06,2024-03-31,2024-04-14,116.67,67
ORD01581,2024-05-07,SKU0001,SUP020,WH01,2024-06-14,2024-06-13,1358.25,203
ORD01582,2024-01-24,SKU0077,SUP008,WH06,2024-02-08,2024-02-07,487.97,456
ORD01583,2024-08-10,SKU0079,SUP013,WH05,2024-08-23,2024-08-22,879.32,167
ORD01584,2024-02-12,SKU0041,SUP016,WH08,2024-03-16,2024-03-14,91.12,468
ORD01585,2024-03-20,SKU0029,SUP016,WH03,2024-04-22,2024-04-21,1368.57,403
ORD01586,2024-12-22,SKU0015,SUP005,WH07,2025-01-24,2025-01-23,939.18,158
ORD01587,2024-01-03,SKU0034,SUP020,WH05,2024-02-10,2024-02-08,1808.77,123
ORD01588,2024-04-12,SKU0067,SUP011,WH07,2024-05-24,2024-05-22,320.97,415
ORD01589,2024-07-01,SKU0073,SUP001,WH05,2024-08-07,2024-08-07,659.0,380
ORD01590,2024-04-22,SKU0019,SUP003,WH04,2024-05-16,2024-05-16,1235.86,318
ORD01591,2024-04-26,SKU0002,SUP015,WH03,2024-05-26,2024-06-01,579.7,489
ORD01592,2024-02-16,SKU0057,SUP009,WH09,2024-03-15,2024-03-14,1904.65,59
ORD01593,2024-06-03,SKU0059,SUP003,WH01,2024-06-27,2024-06-27,1618.19,199
ORD01594,2024-10-02,SKU0099,SUP011,WH03,2024-11-13,2024-11-13,1672.36,305
ORD01595,2024-08-02,SKU0077,SUP012,WH05,2024-08-25,2024-08-25,503.48,45
ORD01596,2024-12-03,SKU0056,SUP002,WH02,2024-12-17,2024-12-17,469.62,488
ORD01597,2024-09-12,SKU0060,SUP008,WH10,2024-09-27,2024-09-27,734.65,290
ORD01598,2024-10-15,SKU0065,SUP010,WH04,2024-11-16,2024-11-29,1681.12,160
ORD01599,2024-06-06,SKU0046,SUP016,WH03,2024-07-09,2024-07-09,941.58,127
ORD01600,2024-08-11,SKU0068,SUP014,WH03,2024-09-18,2024-09-17,1811.67,10
ORD01601,2024-07-30,SKU0020,SUP002,WH02,2024-08-13,2024-08-12,1502.46,300
ORD01602,2024-10-23,SKU0084,SUP013,WH07,2024-11-05,2024-11-04,877.54,488
ORD01603,2024-07-01,SKU0087,SUP019,WH05,2024-08-06,2024-08-06,153.53,27
ORD01604,2024-05-27,SKU0044,SUP002,WH03,2024-06-10,2024-06-10,456.07,212
ORD01605,2024-01-26,SKU0046,SUP020,WH09,2024-03-04,2024-03-03,778.62,334
ORD01606,2024-11-09,SKU0050,SUP002,WH07,2024-11-23,2024-11-21,935.51,221
ORD01607,2024-06-07,SKU0082,SUP013,WH05,2024-06-20,2024-06-18,1264.92,328
ORD01608,2024-10-18,SKU0018,SUP008,WH06,2024-11-02,2024-11-04,1616.72,359
ORD01609,2024-09-04,SKU0035,SUP015,WH07,2024-10-04,2024-10-10,1970.0,483
ORD01610,2024-01-01,SKU0062,SUP017,WH02,2024-01-11,2024-01-10,81.87,306
ORD01611,2024-08-25,SKU0070,SUP018,WH09,2024-09-12,2024-09-11,1025.01,357
ORD01612,2024-06-27,SKU0030,SUP018,WH03,2024-07-15,2024-07-15,569.5,157
ORD01613,2024-03-28,SKU0012,SUP017,WH01,2024-04-07,2024-04-06,1596.76,83
ORD01614,2024-04-06,SKU0051,SUP007,WH06,2024-04-25,2024-05-05,1838.81,58
ORD01615,2024-08-20,SKU0064,SUP010,WH09,2024-09-21,2024-09-21,1392.39,63
ORD01616,2024-02-01,SKU0077,SUP015,WH08,2024-03-02,2024-03-02,799.78,415
ORD01617,2024-08-09,SKU0001,SUP004,WH04,2024-08-20,2024-08-20,240.39,29
ORD01618,2024-11-04,SKU0002,SUP012,WH04,2024-11-27,2024-11-25,1877.31,246
ORD01619,2024-02-01,SKU0039,SUP011,WH06,2024-03-14,2024-03-13,1062.83,310
ORD01620,2024-01-03,SKU0057,SUP020,WH03,2024-02-10,2024-02-08,1043.69,339
ORD01621,2024-01-23,SKU0001,SUP001,WH09,2024-02-29,2024-02-27,1181.13,42
ORD01622,2024-09-23,SKU0018,SUP002,WH03,2024-10-07,2024-10-16,1109.92,431
ORD01623,2024-11-05,SKU0042,SUP001,WH03,2024-12-12,2024-12-11,1724.33,224
ORD01624,2024-12-26,SKU0028,SUP011,WH01,2025-02-06,2025-02-05,1241.58,18
ORD01625,2024-01-11,SKU0072,SUP012,WH07,2024-02-03,2024-02-03,1832.13,75
ORD01626,2024-06-24,SKU0004,SUP012,WH01,2024-07-17,2024-07-17,471.12,431
ORD01627,2024-01-18,SKU0089,SUP005,WH09,2024-02-20,2024-02-18,1994.26,472
ORD01628,2024-05-15,SKU0017,SUP007,WH10,2024-06-03,2024-06-06,245.18,378
ORD01629,2024-04-22,SKU0045,SUP009,WH02,2024-05-20,2024-05-18,1663.03,173
ORD01630,2024-08-09,SKU0099,SUP001,WH01,2024-09-15,2024-09-14,168.46,473
ORD01631,2024-11-27,SKU0067,SUP016,WH10,2024-12-30,2024-12-30,183.58,145
ORD01632,2024-10-20,SKU0100,SUP002,WH02,2024-11-03,2024-11-02,885.95,124
ORD01633,2024-01-24,SKU0002,SUP014,WH05,2024-03-02,2024-03-02,317.4,384
ORD01634,2024-03-28,SKU0072,SUP010,WH09,2024-04-29,2024-04-28,1865.49,167
ORD01635,2024-04-10,SKU0008,SUP020,WH02,2024-05-18,2024-05-24,1693.96,264
ORD01636,2024-04-01,SKU0062,SUP014,WH07,2024-05-09,2024-05-08,1816.59,334
ORD01637,2024-05-08,SKU0033,SUP010,WH04,2024-06-09,2024-06-07,1508.82,91
ORD01638,2024-08-09,SKU0078,SUP015,WH05,2024-09-08,2024-09-22,648.55,463
ORD01639,2024-09-26,SKU0013,SUP003,WH10,2024-10-20,2024-10-28,1064.36,91
ORD01640,2024-12-09,SKU0090,SUP004,WH07,2024-12-20,2025-01-01,579.73,496
ORD01641,2024-09-13,SKU0049,SUP010,WH04,2024-10-15,2024-10-14,637.39,145
ORD01642,2024-04-18,SKU0052,SUP018,WH10,2024-05-06,2024-05-12,959.1,214
ORD01643,2024-03-08,SKU0058,SUP017,WH06,2024-03-18,2024-03-17,995.49,134
ORD01644,2024-05-17,SKU0004,SUP008,WH01,2024-06-01,2024-05-30,572.32,274
ORD01645,2024-10-18,SKU0032,SUP006,WH04,2024-11-12,2024-11-12,1718.72,10
ORD01646,2024-12-28,SKU0071,SUP020,WH03,2025-02-04,2025-02-04,863.87,93
ORD01647,2024-05-23,SKU0097,SUP012,WH07,2024-06-15,2024-06-26,1539.26,264
ORD01648,2024-03-05,SKU0099,SUP003,WH09,2024-03-29,2024-03-28,1706.97,350
ORD01649,2024-01-02,SKU0054,SUP005,WH01,2024-02-04,2024-02-08,1283.12,481
ORD01650,2024-01-29,SKU0026,SUP017,WH08,2024-02-08,2024-02-07,516.36,420
ORD01651,2024-08-20,SKU0048,SUP018,WH10,2024-09-07,2024-09-05,1157.45,461
ORD01652,2024-08-03,SKU0047,SUP019,WH10,2024-09-08,2024-09-06,1453.23,401
ORD01653,2024-08-22,SKU0040,SUP001,WH07,2024-09-28,2024-09-28,1292.0,390
ORD01654,2024-01-09,SKU0037,SUP017,WH04,2024-01-19,2024-01-19,769.45,179
ORD01655,2024-06-08,SKU0087,SUP003,WH02,2024-07-02,2024-07-01,1380.22,453
ORD01656,2024-03-06,SKU0040,SUP017,WH10,2024-03-16,2024-03-15,1602.84,481
ORD01657,2024-05-02,SKU0003,SUP018,WH05,2024-05-20,2024-05-20,1752.81,261
ORD01658,2024-08-15,SKU0073,SUP008,WH04,2024-08-30,2024-09-04,477.03,68
ORD01659,2024-04-10,SKU0067,SUP004,WH08,2024-04-21,2024-04-19,344.97,30
ORD01660,2024-08-28,SKU0038,SUP015,WH08,2024-09-27,2024-09-26,614.04,252
ORD01661,2024-04-15,SKU0063,SUP002,WH09,2024-04-29,2024-04-28,72.54,321
ORD01662,2024-07-05,SKU0095,SUP012,WH09,2024-07-28,2024-07-26,1835.44,281
ORD01663,2024-06-16,SKU0093,SUP007,WH09,2024-07-05,2024-07-07,228.85,449
ORD01664,2024-05-20,SKU0079,SUP009,WH02,2024-06-17,2024-06-15,1300.48,272
ORD01665,2024-02-16,SKU0059,SUP017,WH02,2024-02-26,2024-02-25,1132.64,333
ORD01666,2024-07-29,SKU0003,SUP020,WH03,2024-09-05,2024-09-03,756.14,381
ORD01667,2024-12-27,SKU0052,SUP009,WH07,2025-01-24,2025-01-24,1439.81,448
ORD01668,2024-08-22,SKU0082,SUP006,WH06,2024-09-16,2024-09-28,279.5,308
ORD01669,2024-09-29,SKU0085,SUP017,WH09,2024-10-09,2024-10-20,1346.08,283
ORD01670,2024-10-20,SKU0078,SUP009,WH09,2024-11-17,2024-11-16,1516.25,47
ORD01671,2024-01-14,SKU0099,SUP004,WH09,2024-01-25,2024-01-25,832.49,324
ORD01672,2024-10-16,SKU0052,SUP019,WH01,2024-11-21,2024-11-21,1922.07,98
ORD01673,2024-03-29,SKU0011,SUP020,WH07,2024-05-06,2024-05-05,1041.58,190
ORD01674,2024-08-30,SKU0050,SUP006,WH09,2024-09-24,2024-09-23,1974.36,270
ORD01675,2024-12-25,SKU0032,SUP004,WH10,2025-01-05,2025-01-04,825.98,50
ORD01676,2024-11-22,SKU0084,SUP004,WH04,2024-12-03,2024-12-03,1531.77,350
ORD01677,2024-05-31,SKU0078,SUP012,WH08,2024-06-23,2024-06-22,1935.07,147
ORD01678,2024-11-01,SKU0043,SUP007,WH05,2024-11-20,2024-11-30,660.54,261
ORD01679,2024-08-13,SKU0039,SUP013,WH02,2024-08-26,2024-08-24,224.94,181
ORD01680,2024-02-18,SKU0016,SUP016,WH04,2024-03-22,2024-03-21,1851.25,184
ORD01681,2024-03-28,SKU0005,SUP001,WH03,2024-05-04,2024-05-02,1114.12,202
ORD01682,2024-12-15,SKU0032,SUP018,WH10,2025-01-02,2025-01-02,832.72,35
ORD01683,2024-11-30,SKU0025,SUP001,WH02,2025-01-06,2025-01-06,621.33,105
ORD01684,2024-11-21,SKU0027,SUP003,WH02,2024-12-15,2024-12-15,1285.46,395
ORD01685,2024-05-20,SKU0100,SUP015,WH06,2024-06-19,2024-06-23,1933.68,69
ORD01686,2024-04-27,SKU0069,SUP013,WH06,2024-05-10,2024-05-10,1822.74,253
ORD01687,2024-10-21,SKU0056,SUP020,WH06,2024-11-28,2024-11-28,1743.29,78
ORD01688,2024-01-08,SKU0018,SUP012,WH02,2024-01-31,2024-01-31,690.71,274
ORD01689,2024-11-23,SKU0085,SUP009,WH05,2024-12-21,2024-12-19,646.92,325
ORD01690,2024-08-08,SKU0065,SUP014,WH10,2024-09-15,2024-09-15,1627.33,239
ORD01691,2024-08-18,SKU0052,SUP016,WH01,2024-09-20,2024-09-18,515.19,388
ORD01692,2024-06-09,SKU0047,SUP014,WH08,2024-07-17,2024-07-16,1452.39,140
ORD01693,2024-12-23,SKU0056,SUP008,WH02,2025-01-07,2025-01-07,1498.58,283
ORD01694,2024-09-30,SKU0084,SUP020,WH03,2024-11-07,2024-11-05,1104.28,145
ORD01695,2024-01-20,SKU0073,SUP007,WH09,2024-02-08,2024-02-08,294.53,259
ORD01696,2024-07-10,SKU0049,SUP007,WH03,2024-07-29,2024-07-28,681.35,41
ORD01697,2024-11-09,SKU0067,SUP006,WH06,2024-12-04,2024-12-04,1366.51,141
ORD01698,2024-01-28,SKU0093,SUP006,WH04,2024-02-22,2024-02-20,705.03,356
ORD01699,2024-09-25,SKU0033,SUP005,WH07,2024-10-28,2024-10-27,1405.17,391
ORD01700,2024-03-30,SKU0091,SUP012,WH05,2024-04-22,2024-04-22,1705.6,143
ORD01701,2024-07-03,SKU0061,SUP015,WH05,2024-08-02,2024-08-13,1271.68,136
ORD01702,2024-11-18,SKU0019,SUP009,WH09,2024-12-16,2024-12-14,493.44,156
ORD01703,2024-06-28,SKU0097,SUP019,WH06,2024-08-03,2024-08-03,1521.52,146
ORD01704,2024-01-14,SKU0069,SUP010,WH06,2024-02-15,2024-02-15,851.17,496
ORD01705,2024-01-08,SKU0039,SUP010,WH09,2024-02-09,2024-02-07,653.43,329
ORD01706,2024-09-25,SKU0022,SUP002,WH05,2024-10-09,2024-10-20,62.32,199
ORD01707,2024-12-05,SKU0092,SUP019,WH09,2025-01-10,2025-01-10,1221.79,236
ORD01708,2024-04-16,SKU0083,SUP003,WH08,2024-05-10,2024-05-09,1273.73,260
ORD01709,2024-12-07,SKU0005,SUP004,WH09,2024-12-18,2024-12-16,1631.59,280
ORD01710,2024-06-14,SKU0064,SUP019,WH05,2024-07-20,2024-07-24,1000.56,199
ORD01711,2024-01-22,SKU0012,SUP011,WH06,2024-03-04,2024-03-02,1241.63,487
ORD01712,2024-07-12,SKU0030,SUP002,WH02,2024-07-26,2024-07-24,861.34,152
ORD01713,2024-12-21,SKU0057,SUP009,WH02,2025-01-18,2025-01-16,1171.21,219
ORD01714,2024-04-01,SKU0025,SUP012,WH02,2024-04-24,2024-04-22,1045.89,12
ORD01715,2024-12-16,SKU0052,SUP001,WH07,2025-01-22,2025-01-22,217.58,250
ORD01716,2024-08-25,SKU0043,SUP016,WH04,2024-09-27,2024-09-26,1825.01,428
ORD01717,2024-05-24,SKU0059,SUP014,WH03,2024-07-01,2024-06-30,488.15,498
ORD01718,2024-09-10,SKU0081,SUP001,WH07,2024-10-17,2024-10-16,1555.0,241
