Date,Warehouse_ID,SKU,Stock_On_Hand,Average_Daily_Demand
2025-01-11,WH01,SKU0084,0,58
2025-01-12,WH01,SKU0084,0,56
2025-01-13,WH01,SKU0084,0,55
2025-01-14,WH01,SKU0084,0,50
2025-01-15,WH01,SKU0084,0,50
2025-01-16,WH01,SKU0084,0,45
2025-01-17,WH01,SKU0084,0,30
2025-01-18,WH01,SKU0084,0,41
2025-01-19,WH01,SKU0084,0,51
2025-01-20,WH01,SKU0084,0,54
2025-01-21,WH01,SKU0084,0,46
2025-01-22,WH01,SKU0084,0,51
2025-01-23,WH01,SKU0084,0,30
2025-01-24,WH01,SKU0084,0,44
2025-01-25,WH01,SKU0084,0,45
2025-01-26,WH01,SKU0084,0,56
2025-01-27,WH01,SKU0084,0,39
2025-01-28,WH01,SKU0084,0,36
2025-01-29,WH01,SKU0084,0,40
2025-01-30,WH01,SKU0084,0,35
2025-01-01,WH01,SKU0085,313,31
2025-01-02,WH01,SKU0085,283,24
2025-01-03,WH01,SKU0085,293,24
2025-01-04,WH01,SKU0085,314,23
2025-01-05,WH01,SKU0085,282,30
2025-01-06,WH01,SKU0085,319,24
2025-01-07,WH01,SKU0085,294,27
2025-01-08,WH01,SKU0085,302,31
2025-01-09,WH01,SKU0085,297,22
2025-01-10,WH01,SKU0085,297,27
2025-01-11,WH01,SKU0085,301,27
2025-01-12,WH01,SKU0085,317,30
2025-01-13,WH01,SKU0085,291,25
2025-01-14,WH01,SKU0085,307,26
2025-01-15,WH01,SKU0085,298,23
2025-01-16,WH01,SKU0085,291,29
2025-01-17,WH01,SKU0085,314,29
2025-01-18,WH01,SKU0085,293,23
2025-01-19,WH01,SKU0085,287,25
2025-01-20,WH01,SKU0085,301,30
2025-01-21,WH01,SKU0085,316,22
2025-01-22,WH01,SKU0085,309,24
2025-01-23,WH01,SKU0085,288,27
2025-01-24,WH01,SKU0085,282,25
2025-01-25,WH01,SKU0085,303,24
2025-01-26,WH01,SKU0085,304,26
2025-01-27,WH01,SKU0085,312,23
2025-01-28,WH01,SKU0085,283,27
2025-01-29,WH01,SKU0085,291,29
2025-01-30,WH01,SKU0085,284,27
2025-01-01,WH01,SKU0086,487,11
2025-01-02,WH01,SKU0086,496,4
2025-01-03,WH01,SKU0086,483,10
2025-01-04,WH01,SKU0086,509,6
2025-01-05,WH01,SKU0086,493,10
2025-01-06,WH01,SKU0086,482,5
2025-01-07,WH01,SKU0086,505,4
2025-01-08,WH01,SKU0086,505,7
2025-01-09,WH01,SKU0086,514,3
2025-01-10,WH01,SKU0086,512,5
2025-01-11,WH01,SKU0086,476,10
2025-01-12,WH01,SKU0086,496,11
2025-01-13,WH01,SKU0086,479,3
2025-01-14,WH01,SKU0086,497,11
2025-01-15,WH01,SKU0086,491,10
2025-01-16,WH01,SKU0086,511,11
2025-01-17,WH01,SKU0086,495,9
2025-01-18,WH01,SKU0086,496,9
2025-01-19,WH01,SKU0086,497,8
2025-01-20,WH01,SKU0086,492,9
2025-01-21,WH01,SKU0086,505,12
2025-01-22,WH01,SKU0086,499,4
2025-01-23,WH01,SKU0086,498,6
2025-01-24,WH01,SKU0086,476,3
2025-01-25,WH01,SKU0086,498,12
2025-01-26,WH01,SKU0086,495,7
2025-01-27,WH01,SKU0086,478,9
2025-01-28,WH01,SKU0086,477,11
2025-01-29,WH01,SKU0086,507,12
2025-01-30,WH01,SKU0086,486,4
2025-01-01,WH01,SKU0087,172,35
2025-01-02,WH01,SKU0087,170,27
2025-01-03,WH01,SKU0087,172,34
2025-01-04,WH01,SKU0087,188,30
2025-01-05,WH01,SKU0087,190,33
2025-01-06,WH01,SKU0087,186,32
2025-01-07,WH01,SKU0087,168,29
2025-01-08,WH01,SKU0087,185,28
2025-01-09,WH01,SKU0087,183,28
2025-01-10,WH01,SKU0087,195,28
2025-01-11,WH01,SKU0087,167,33
2025-01-12,WH01,SKU0087,172,30
2025-01-13,WH01,SKU0087,176,29
2025-01-14,WH01,SKU0087,194,33
2025-01-15,WH01,SKU0087,173,33
2025-01-16,WH01,SKU0087,192,32
2025-01-17,WH01,SKU0087,187,36
2025-01-18,WH01,SKU0087,182,30
2025-01-19,WH01,SKU0087,185,35
2025-01-20,WH01,SKU0087,192,27
2025-01-21,WH01,SKU0087,182,34
2025-01-22,WH01,SKU0087,172,36
2025-01-23,WH01,SKU0087,196,35
2025-01-24,WH01,SKU0087,167,32
2025-01-25,WH01,SKU0087,185,33
2025-01-26,WH01,SKU0087,198,30
2025-01-27,WH01,SKU0087,185,33
2025-01-28,WH01,SKU0087,194,34
2025-01-29,WH01,SKU0087,177,36
2025-01-30,WH01,SKU0087,164,31
2025-01-01,WH01,SKU0088,321,7
2025-01-02,WH01,SKU0088,327,3
2025-01-03,WH01,SKU0088,314,4
2025-01-04,WH01,SKU0088,328,5
2025-01-05,WH01,SKU0088,325,9
2025-01-06,WH01,SKU0088,334,3
2025-01-07,WH01,SKU0088,339,3
2025-01-08,WH01,SKU0088,303,2
2025-01-09,WH01,SKU0088,311,10
2025-01-10,WH01,SKU0088,311,8
2025-01-11,WH01,SKU0088,319,2
2025-01-12,WH01,SKU0088,320,2
2025-01-13,WH01,SKU0088,322,7
2025-01-14,WH01,SKU0088,323,4
2025-01-15,WH01,SKU0088,333,7
2025-01-16,WH01,SKU0088,313,6
2025-01-17,WH01,SKU0088,307,11
2025-01-18,WH01,SKU0088,333,4
2025-01-19,WH01,SKU0088,329,8
2025-01-20,WH01,SKU0088,327,2
2025-01-21,WH01,SKU0088,338,11
2025-01-22,WH01,SKU0088,341,11
2025-01-23,WH01,SKU0088,340,9
2025-01-24,WH01,SKU0088,305,6
2025-01-25,WH01,SKU0088,312,4
2025-01-26,WH01,SKU0088,336,10
2025-01-27,WH01,SKU0088,323,9
2025-01-28,WH01,SKU0088,308,4
2025-01-29,WH01,SKU0088,337,6
2025-01-30,WH01,SKU0088,324,6
2025-01-01,WH01,SKU0089,150,34
2025-01-02,WH01,SKU0089,134,34
2025-01-03,WH01,SKU0089,158,34
2025-01-04,WH01,SKU0089,139,30
2025-01-05,WH01,SKU0089,140,31
2025-01-06,WH01,SKU0089,144,28
2025-01-07,WH01,SKU0089,127,35
2025-01-08,WH01,SKU0089,135,32
2025-01-09,WH01,SKU0089,141,32
2025-01-10,WH01,SKU0089,150,30
2025-01-11,WH01,SKU0089,150,30
2025-01-12,WH01,SKU0089,134,33
2025-01-13,WH01,SKU0089,155,30
2025-01-14,WH01,SKU0089,143,28
2025-01-15,WH01,SKU0089,123,35
2025-01-16,WH01,SKU0089,148,31
2025-01-17,WH01,SKU0089,144,31
2025-01-18,WH01,SKU0089,131,32
2025-01-19,WH01,SKU0089,132,36
2025-01-20,WH01,SKU0089,136,31
2025-01-21,WH01,SKU0089,141,35
2025-01-22,WH01,SKU0089,130,37
2025-01-23,WH01,SKU0089,138,34
2025-01-24,WH01,SKU0089,158,32
2025-01-25,WH01,SKU0089,127,35
2025-01-26,WH01,SKU0089,120,32
2025-01-27,WH01,SKU0089,159,32
2025-01-28,WH01,SKU0089,147,33
2025-01-29,WH01,SKU0089,128,31
2025-01-30,WH01,SKU0089,140,29
2025-01-01,WH01,SKU0090,249,15
2025-01-02,WH01,SKU0090,249,18
2025-01-03,WH01,SKU0090,242,19
2025-01-04,WH01,SKU0090,227,23
2025-01-05,WH01,SKU0090,224,14
2025-01-06,WH01,SKU0090,246,20
2025-01-07,WH01,SKU0090,251,18
2025-01-08,WH01,SKU0090,216,14
2025-01-09,WH01,SKU0090,233,16
2025-01-10,WH01,SKU0090,252,15
2025-01-11,WH01,SKU0090,251,16
2025-01-12,WH01,SKU0090,220,16
2025-01-13,WH01,SKU0090,221,18
2025-01-14,WH01,SKU0090,229,19
2025-01-15,WH01,SKU0090,237,14
2025-01-16,WH01,SKU0090,220,15
2025-01-17,WH01,SKU0090,223,14
2025-01-18,WH01,SKU0090,228,19
2025-01-19,WH01,SKU0090,228,17
2025-01-20,WH01,SKU0090,234,19
2025-01-21,WH01,SKU0090,229,16
2025-01-22,WH01,SKU0090,232,14
2025-01-23,WH01,SKU0090,235,23
2025-01-24,WH01,SKU0090,231,15
2025-01-25,WH01,SKU0090,244,15
2025-01-26,WH01,SKU0090,223,15
2025-01-27,WH01,SKU0090,251,23
2025-01-28,WH01,SKU0090,238,20
2025-01-29,WH01,SKU0090,241,20
2025-01-30,WH01,SKU0090,237,23
2025-01-01,WH01,SKU0091,374,12
2025-01-02,WH01,SKU0091,375,5
2025-01-03,WH01,SKU0091,393,9
2025-01-04,WH01,SKU0091,381,7
2025-01-05,WH01,SKU0091,363,6
2025-01-06,WH01,SKU0091,376,12
2025-01-07,WH01,SKU0091,371,4
2025-01-08,WH01,SKU0091,376,12
2025-01-09,WH01,SKU0091,378,6
2025-01-10,WH01,SKU0091,385,9
2025-01-11,WH01,SKU0091,370,12
2025-01-12,WH01,SKU0091,382,3
2025-01-13,WH01,SKU0091,375,12
2025-01-14,WH01,SKU0091,374,8
2025-01-15,WH01,SKU0091,383,10
2025-01-16,WH01,SKU0091,393,4
2025-01-17,WH01,SKU0091,379,8
2025-01-18,WH01,SKU0091,365,9
2025-01-19,WH01,SKU0091,363,7
2025-01-20,WH01,SKU0091,372,4
2025-01-21,WH01,SKU0091,391,5
2025-01-22,WH01,SKU0091,369,11
2025-01-23,WH01,SKU0091,394,3
2025-01-24,WH01,SKU0091,370,10
2025-01-25,WH01,SKU0091,390,12
2025-01-26,WH01,SKU0091,381,3
2025-01-27,WH01,SKU0091,393,4
2025-01-28,WH01,SKU0091,363,9
2025-01-29,WH01,SKU0091,383,3
2025-01-30,WH01,SKU0091,365,8
2025-01-01,WH01,SKU0092,160,28
2025-01-02,WH01,SKU0092,162,26
2025-01-03,WH01,SKU0092,157,29
2025-01-04,WH01,SKU0092,164,28
2025-01-05,WH01,SKU0092,167,25
2025-01-06,WH01,SKU0092,180,28
2025-01-07,WH01,SKU0092,172,31
2025-01-08,WH01,SKU0092,180,29
2025-01-09,WH01,SKU0092,175,27
2025-01-10,WH01,SKU0092,173,26
2025-01-11,WH01,SKU0092,172,23
2025-01-12,WH01,SKU0092,180,25
2025-01-13,WH01,SKU0092,170,23
2025-01-14,WH01,SKU0092,150,32
2025-01-15,WH01,SKU0092,177,25
2025-01-16,WH01,SKU0092,149,31
2025-01-17,WH01,SKU0092,183,24
2025-01-18,WH01,SKU0092,170,25
2025-01-19,WH01,SKU0092,173,27
2025-01-20,WH01,SKU0092,149,26
2025-01-21,WH01,SKU0092,165,30
2025-01-22,WH01,SKU0092,144,32
2025-01-23,WH01,SKU0092,169,31
2025-01-24,WH01,SKU0092,181,24
2025-01-25,WH01,SKU0092,147,30
2025-01-26,WH01,SKU0092,151,24
2025-01-27,WH01,SKU0092,162,32
2025-01-28,WH01,SKU0092,175,28
2025-01-29,WH01,SKU0092,151,26
2025-01-30,WH01,SKU0092,171,24
2025-01-01,WH01,SKU0093,0,39
2025-01-02,WH01,SKU0093,0,37
2025-01-03,WH01,SKU0093,0,50
2025-01-04,WH01,SKU0093,0,57
2025-01-05,WH01,SKU0093,0,34
2025-01-06,WH01,SKU0093,0,53
2025-01-07,WH01,SKU0093,0,49
2025-01-08,WH01,SKU0093,0,59
2025-01-09,WH01,SKU0093,0,57
2025-01-10,WH01,SKU0093,0,33
2025-01-11,WH01,SKU0093,0,52
2025-01-12,WH01,SKU0093,0,47
2025-01-13,WH01,SKU0093,0,33
2025-01-14,WH01,SKU0093,0,37
2025-01-15,WH01,SKU0093,0,57
2025-01-16,WH01,SKU0093,0,46
2025-01-17,WH01,SKU0093,0,40
2025-01-18,WH01,SKU0093,0,39
2025-01-19,WH01,SKU0093,0,55
2025-01-20,WH01,SKU0093,0,38
2025-01-21,WH01,SKU0093,0,34
2025-01-22,WH01,SKU0093,0,47
2025-01-23,WH01,SKU0093,0,59
2025-01-24,WH01,SKU0093,0,35
2025-01-25,WH01,SKU0093,0,37
2025-01-26,WH01,SKU0093,0,44
2025-01-27,WH01,SKU0093,0,35
2025-01-28,WH01,SKU0093,0,49
2025-01-29,WH01,SKU0093,0,37
2025-01-30,WH01,SKU0093,0,33
2025-01-01,WH01,SKU0094,184,37
2025-01-02,WH01,SKU0094,163,40
2025-01-03,WH01,SKU0094,154,38
2025-01-04,WH01,SKU0094,174,39
2025-01-05,WH01,SKU0094,155,39
2025-01-06,WH01,SKU0094,171,40
2025-01-07,WH01,SKU0094,153,38
2025-01-08,WH01,SKU0094,180,34
2025-01-09,WH01,SKU0094,176,32
2025-01-10,WH01,SKU0094,175,38
2025-01-11,WH01,SKU0094,154,32
2025-01-12,WH01,SKU0094,176,34
2025-01-13,WH01,SKU0094,166,32
2025-01-14,WH01,SKU0094,185,37
2025-01-15,WH01,SKU0094,184,33
2025-01-16,WH01,SKU0094,155,38
2025-01-17,WH01,SKU0094,171,39
2025-01-18,WH01,SKU0094,184,40
2025-01-19,WH01,SKU0094,152,35
2025-01-20,WH01,SKU0094,183,37
2025-01-21,WH01,SKU0094,181,37
2025-01-22,WH01,SKU0094,148,36
2025-01-23,WH01,SKU0094,179,38
2025-01-24,WH01,SKU0094,152,34
2025-01-25,WH01,SKU0094,181,41
2025-01-26,WH01,SKU0094,177,32
2025-01-27,WH01,SKU0094,171,40
2025-01-28,WH01,SKU0094,172,37
2025-01-29,WH01,SKU0094,165,34
2025-01-30,WH01,SKU0094,158,39
2025-01-01,WH01,SKU0095,76,9
2025-01-02,WH01,SKU0095,87,7
2025-01-03,WH01,SKU0095,82,3
2025-01-04,WH01,SKU0095,74,2
2025-01-05,WH01,SKU0095,91,9
2025-01-06,WH01,SKU0095,71,4
2025-01-07,WH01,SKU0095,73,10
2025-01-08,WH01,SKU0095,80,9
2025-01-09,WH01,SKU0095,78,8
2025-01-10,WH01,SKU0095,82,4
2025-01-11,WH01,SKU0095,96,9
2025-01-12,WH01,SKU0095,91,11
2025-01-13,WH01,SKU0095,70,2
2025-01-14,WH01,SKU0095,84,5
2025-01-15,WH01,SKU0095,78,4
2025-01-16,WH01,SKU0095,76,5
2025-01-17,WH01,SKU0095,75,9
2025-01-18,WH01,SKU0095,84,6
2025-01-19,WH01,SKU0095,65,7
2025-01-20,WH01,SKU0095,68,5
2025-01-21,WH01,SKU0095,77,3
2025-01-22,WH01,SKU0095,76,4
2025-01-23,WH01,SKU0095,94,10
2025-01-24,WH01,SKU0095,61,8
2025-01-25,WH01,SKU0095,86,5
2025-01-26,WH01,SKU0095,79,9
2025-01-27,WH01,SKU0095,76,2
2025-01-28,WH01,SKU0095,75,4
2025-01-29,WH01,SKU0095,76,4
2025-01-30,WH01,SKU0095,66,11
2025-01-01,WH01,SKU0096,115,30
2025-01-02,WH01,SKU0096,123,24
2025-01-03,WH01,SKU0096,99,25
2025-01-04,WH01,SKU0096,110,30
2025-01-05,WH01,SKU0096,122,27
2025-01-06,WH01,SKU0096,96,33
2025-01-07,WH01,SKU0096,113,31
2025-01-08,WH01,SKU0096,104,28
2025-01-09,WH01,SKU0096,102,31
2025-01-10,WH01,SKU0096,95,33
2025-01-11,WH01,SKU0096,94,28
2025-01-12,WH01,SKU0096,99,30
2025-01-13,WH01,SKU0096,114,33
2025-01-14,WH01,SKU0096,118,26
2025-01-15,WH01,SKU0096,95,32
2025-01-16,WH01,SKU0096,106,24
2025-01-17,WH01,SKU0096,119,30
2025-01-18,WH01,SKU0096,88,31
2025-01-19,WH01,SKU0096,111,30
2025-01-20,WH01,SKU0096,121,28
2025-01-21,WH01,SKU0096,105,30
2025-01-22,WH01,SKU0096,94,25
2025-01-23,WH01,SKU0096,120,26
2025-01-24,WH01,SKU0096,107,26
2025-01-25,WH01,SKU0096,96,29
2025-01-26,WH01,SKU0096,119,28
2025-01-27,WH01,SKU0096,92,26
2025-01-28,WH01,SKU0096,93,32
2025-01-29,WH01,SKU0096,99,27
2025-01-30,WH01,SKU0096,89,28
2025-01-01,WH01,SKU0097,467,15
2025-01-02,WH01,SKU0097,446,21
2025-01-03,WH01,SKU0097,443,18
2025-01-04,WH01,SKU0097,453,14
2025-01-05,WH01,SKU0097,462,23
2025-01-06,WH01,SKU0097,443,22
2025-01-07,WH01,SKU0097,462,21
2025-01-08,WH01,SKU0097,444,22
2025-01-09,WH01,SKU0097,441,23
2025-01-10,WH01,SKU0097,467,17
2025-01-11,WH01,SKU0097,441,20
2025-01-12,WH01,SKU0097,444,20
2025-01-13,WH01,SKU0097,471,16
2025-01-14,WH01,SKU0097,450,16
2025-01-15,WH01,SKU0097,449,15
2025-01-16,WH01,SKU0097,450,20
2025-01-17,WH01,SKU0097,453,21
2025-01-18,WH01,SKU0097,473,21
2025-01-19,WH01,SKU0097,462,17
2025-01-20,WH01,SKU0097,478,16
2025-01-21,WH01,SKU0097,459,18
2025-01-22,WH01,SKU0097,470,19
2025-01-23,WH01,SKU0097,472,23
2025-01-24,WH01,SKU0097,456,22
2025-01-25,WH01,SKU0097,447,23
2025-01-26,WH01,SKU0097,448,22
2025-01-27,WH01,SKU0097,456,23
2025-01-28,WH01,SKU0097,446,18
2025-01-29,WH01,SKU0097,477,14
2025-01-30,WH01,SKU0097,451,14
2025-01-01,WH01,SKU0098,198,15
2025-01-02,WH01,SKU0098,180,14
2025-01-03,WH01,SKU0098,211,22
2025-01-04,WH01,SKU0098,182,14
2025-01-05,WH01,SKU0098,176,22
2025-01-06,WH01,SKU0098,202,20
2025-01-07,WH01,SKU0098,185,19
2025-01-08,WH01,SKU0098,176,19
2025-01-09,WH01,SKU0098,197,16
2025-01-10,WH01,SKU0098,202,19
2025-01-11,WH01,SKU0098,191,14
2025-01-12,WH01,SKU0098,174,22
2025-01-13,WH01,SKU0098,185,16
2025-01-14,WH01,SKU0098,201,15
2025-01-15,WH01,SKU0098,189,20
2025-01-16,WH01,SKU0098,197,19
2025-01-17,WH01,SKU0098,174,17
2025-01-18,WH01,SKU0098,193,19
2025-01-19,WH01,SKU0098,180,14
2025-01-20,WH01,SKU0098,204,19
2025-01-21,WH01,SKU0098,206,15
2025-01-22,WH01,SKU0098,213,15
2025-01-23,WH01,SKU0098,200,14
2025-01-24,WH01,SKU0098,210,16
2025-01-25,WH01,SKU0098,206,16
2025-01-26,WH01,SKU0098,205,17
2025-01-27,WH01,SKU0098,176,14
2025-01-28,WH01,SKU0098,201,14
2025-01-29,WH01,SKU0098,185,18
2025-01-30,WH01,SKU0098,184,14
2025-01-01,WH01,SKU0099,339,33
2025-01-02,WH01,SKU0099,314,28
2025-01-03,WH01,SKU0099,319,33
2025-01-04,WH01,SKU0099,331,24
2025-01-05,WH01,SKU0099,337,24
2025-01-06,WH01,SKU0099,320,31
2025-01-07,WH01,SKU0099,330,31
2025-01-08,WH01,SKU0099,332,32
2025-01-09,WH01,SKU0099,332,24
2025-01-10,WH01,SKU0099,312,31
2025-01-11,WH01,SKU0099,311,27
2025-01-12,WH01,SKU0099,310,27
2025-01-13,WH01,SKU0099,333,25
2025-01-14,WH01,SKU0099,328,33
2025-01-15,WH01,SKU0099,312,24
2025-01-16,WH01,SKU0099,320,32
2025-01-17,WH01,SKU0099,326,30
2025-01-18,WH01,SKU0099,311,31
2025-01-19,WH01,SKU0099,312,31
2025-01-20,WH01,SKU0099,315,32
2025-01-21,WH01,SKU0099,321,25
2025-01-22,WH01,SKU0099,323,24
2025-01-23,WH01,SKU0099,316,29
2025-01-24,WH01,SKU0099,322,27
2025-01-25,WH01,SKU0099,342,25
2025-01-26,WH01,SKU0099,325,25
2025-01-27,WH01,SKU0099,329,27
2025-01-28,WH01,SKU0099,311,24
2025-01-29,WH01,SKU0099,344,24
2025-01-30,WH01,SKU0099,341,33
2025-01-01,WH01,SKU0100,270,19
2025-01-02,WH01,SKU0100,243,19
2025-01-03,WH01,SKU0100,276,11
2025-01-04,WH01,SKU0100,241,17
2025-01-05,WH01,SKU0100,242,16
2025-01-06,WH01,SKU0100,241,16
2025-01-07,WH01,SKU0100,248,10
2025-01-08,WH01,SKU0100,241,11
2025-01-09,WH01,SKU0100,260,10
2025-01-10,WH01,SKU0100,271,16
2025-01-11,WH01,SKU0100,250,19
2025-01-12,WH01,SKU0100,265,16
2025-01-13,WH01,SKU0100,245,17
2025-01-14,WH01,SKU0100,261,19
2025-01-15,WH01,SKU0100,258,16
2025-01-16,WH01,SKU0100,252,10
2025-01-17,WH01,SKU0100,244,18
2025-01-18,WH01,SKU0100,268,13
2025-01-19,WH01,SKU0100,266,10
2025-01-20,WH01,SKU0100,240,15
2025-01-21,WH01,SKU0100,263,19
2025-01-22,WH01,SKU0100,269,12
2025-01-23,WH01,SKU0100,271,14
2025-01-24,WH01,SKU0100,272,11
2025-01-25,WH01,SKU0100,240,10
2025-01-26,WH01,SKU0100,278,10
2025-01-27,WH01,SKU0100,276,17
2025-01-28,WH01,SKU0100,244,18
2025-01-29,WH01,SKU0100,244,11
2025-01-30,WH01,SKU0100,262,12
2025-01-01,WH02,SKU0001,184,6
2025-01-02,WH02,SKU0001,169,11
2025-01-03,WH02,SKU0001,179,12
2025-01-04,WH02,SKU0001,168,12
2025-01-05,WH02,SKU0001,190,9
2025-01-06,WH02,SKU0001,170,11
2025-01-07,WH02,SKU0001,183,6
2025-01-08,WH02,SKU0001,182,7
2025-01-09,WH02,SKU0001,182,15
2025-01-10,WH02,SKU0001,181,13
2025-01-11,WH02,SKU0001,172,15
2025-01-12,WH02,SKU0001,192,15
2025-01-13,WH02,SKU0001,189,12
2025-01-14,WH02,SKU0001,181,15
2025-01-15,WH02,SKU0001,193,10
2025-01-16,WH02,SKU0001,163,6
2025-01-17,WH02,SKU0001,169,6
2025-01-18,WH02,SKU0001,168,7
2025-01-19,WH02,SKU0001,199,6
2025-01-20,WH02,SKU0001,185,9
2025-01-21,WH02,SKU0001,166,13
2025-01-22,WH02,SKU0001,198,13
2025-01-23,WH02,SKU0001,199,11
2025-01-24,WH02,SKU0001,186,7
2025-01-25,WH02,SKU0001,194,13
2025-01-26,WH02,SKU0001,170,9
2025-01-27,WH02,SKU0001,184,6
2025-01-28,WH02,SKU0001,192,8
2025-01-29,WH02,SKU0001,162,9
2025-01-30,WH02,SKU0001,193,8
2025-01-01,WH02,SKU0002,273,35
2025-01-02,WH02,SKU0002,283,34
2025-01-03,WH02,SKU0002,279,29
2025-01-04,WH02,SKU0002,303,36
2025-01-05,WH02,SKU0002,311,34
2025-01-06,WH02,SKU0002,290,29
2025-01-07,WH02,SKU0002,283,34
2025-01-08,WH02,SKU0002,285,32
2025-01-09,WH02,SKU0002,278,32
2025-01-10,WH02,SKU0002,281,29
2025-01-11,WH02,SKU0002,277,33
2025-01-12,WH02,SKU0002,286,28
2025-01-13,WH02,SKU0002,292,29
2025-01-14,WH02,SKU0002,272,29
2025-01-15,WH02,SKU0002,289,37
2025-01-16,WH02,SKU0002,281,30
2025-01-17,WH02,SKU0002,281,31
2025-01-18,WH02,SKU0002,300,31
2025-01-19,WH02,SKU0002,298,36
2025-01-20,WH02,SKU0002,309,33
2025-01-21,WH02,SKU0002,300,37
2025-01-22,WH02,SKU0002,303,30
2025-01-23,WH02,SKU0002,277,29
2025-01-24,WH02,SKU0002,307,33
2025-01-25,WH02,SKU0002,283,31
2025-01-26,WH02,SKU0002,283,36
2025-01-27,WH02,SKU0002,296,36
2025-01-28,WH02,SKU0002,284,32
2025-01-29,WH02,SKU0002,276,37
2025-01-30,WH02,SKU0002,292,33
2025-01-01,WH02,SKU0003,253,13
2025-01-02,WH02,SKU0003,242,9
2025-01-03,WH02,SKU0003,227,17
2025-01-04,WH02,SKU0003,219,10
2025-01-05,WH02,SKU0003,248,12
2025-01-06,WH02,SKU0003,226,14
2025-01-07,WH02,SKU0003,223,9
2025-01-08,WH02,SKU0003,216,9
2025-01-09,WH02,SKU0003,222,15
2025-01-10,WH02,SKU0003,227,9
2025-01-11,WH02,SKU0003,216,13
2025-01-12,WH02,SKU0003,249,12
2025-01-13,WH02,SKU0003,218,11
2025-01-14,WH02,SKU0003,235,10
2025-01-15,WH02,SKU0003,255,16
2025-01-16,WH02,SKU0003,229,18
2025-01-17,WH02,SKU0003,229,10
2025-01-18,WH02,SKU0003,253,18
2025-01-19,WH02,SKU0003,228,14
2025-01-20,WH02,SKU0003,222,15
2025-01-21,WH02,SKU0003,243,16
2025-01-22,WH02,SKU0003,238,16
2025-01-23,WH02,SKU0003,238,17
2025-01-24,WH02,SKU0003,223,13
2025-01-25,WH02,SKU0003,232,14
2025-01-26,WH02,SKU0003,221,12
2025-01-27,WH02,SKU0003,254,10
2025-01-28,WH02,SKU0003,241,15
2025-01-29,WH02,SKU0003,234,9
2025-01-30,WH02,SKU0003,217,11
2025-01-01,WH02,SKU0004,82,4
2025-01-02,WH02,SKU0004,109,9
2025-01-03,WH02,SKU0004,77,9
2025-01-04,WH02,SKU0004,81,7
2025-01-05,WH02,SKU0004,77,3
2025-01-06,WH02,SKU0004,81,7
2025-01-07,WH02,SKU0004,94,6
2025-01-08,WH02,SKU0004,100,10
2025-01-09,WH02,SKU0004,105,8
2025-01-10,WH02,SKU0004,97,7
2025-01-11,WH02,SKU0004,85,7
2025-01-12,WH02,SKU0004,76,12
2025-01-13,WH02,SKU0004,90,10
2025-01-14,WH02,SKU0004,114,7
2025-01-15,WH02,SKU0004,110,7
2025-01-16,WH02,SKU0004,81,3
2025-01-17,WH02,SKU0004,81,12
2025-01-18,WH02,SKU0004,95,6
2025-01-19,WH02,SKU0004,93,5
2025-01-20,WH02,SKU0004,110,12
2025-01-21,WH02,SKU0004,79,10
2025-01-22,WH02,SKU0004,89,3
2025-01-23,WH02,SKU0004,112,3
2025-01-24,WH02,SKU0004,84,3
2025-01-25,WH02,SKU0004,94,8
2025-01-26,WH02,SKU0004,88,3
2025-01-27,WH02,SKU0004,80,12
2025-01-28,WH02,SKU0004,108,12
2025-01-29,WH02,SKU0004,97,8
2025-01-30,WH02,SKU0004,107,9
2025-01-01,WH02,SKU0005,245,10
2025-01-02,WH02,SKU0005,233,17
2025-01-03,WH02,SKU0005,260,11
2025-01-04,WH02,SKU0005,229,10
2025-01-05,WH02,SKU0005,257,13
2025-01-06,WH02,SKU0005,239,10
2025-01-07,WH02,SKU0005,264,14
2025-01-08,WH02,SKU0005,257,17
2025-01-09,WH02,SKU0005,231,18
2025-01-10,WH02,SKU0005,248,16
2025-01-11,WH02,SKU0005,234,18
2025-01-12,WH02,SKU0005,263,14
2025-01-13,WH02,SKU0005,229,18
2025-01-14,WH02,SKU0005,261,15
2025-01-15,WH02,SKU0005,249,12
2025-01-16,WH02,SKU0005,228,19
2025-01-17,WH02,SKU0005,245,12
2025-01-18,WH02,SKU0005,253,10
2025-01-19,WH02,SKU0005,229,12
2025-01-20,WH02,SKU0005,244,13
2025-01-21,WH02,SKU0005,233,13
2025-01-22,WH02,SKU0005,239,15
2025-01-23,WH02,SKU0005,248,18
2025-01-24,WH02,SKU0005,258,12
2025-01-25,WH02,SKU0005,262,15
2025-01-26,WH02,SKU0005,233,13
2025-01-27,WH02,SKU0005,255,18
2025-01-28,WH02,SKU0005,240,11
2025-01-29,WH02,SKU0005,233,11
2025-01-30,WH02,SKU0005,253,15
2025-01-01,WH02,SKU0006,266,30
2025-01-02,WH02,SKU0006,238,28
2025-01-03,WH02,SKU0006,268,30
2025-01-04,WH02,SKU0006,246,26
2025-01-05,WH02,SKU0006,268,23
2025-01-06,WH02,SKU0006,254,24
2025-01-07,WH02,SKU0006,268,23
2025-01-08,WH02,SKU0006,233,26
2025-01-09,WH02,SKU0006,241,27
2025-01-10,WH02,SKU0006,244,26
2025-01-11,WH02,SKU0006,255,28
2025-01-12,WH02,SKU0006,270,27
2025-01-13,WH02,SKU0006,255,29
2025-01-14,WH02,SKU0006,239,29
